date,fiscal_year,customer_code,market,product_code,product,variant,sold_quantity,gross_price_total,pre_invoice_discount_pct,net_invoice_sales,post_invoice_discount_pct,net_sales
2019-05-01,2019,70026206,Mexico,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.2924,40.870976,0.3193,27.8208733632
2019-06-01,2019,70026206,Mexico,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,144.39,0.2924,102.170364,0.3486,66.5537751096
2019-08-01,2019,70026206,Mexico,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.2924,71.517132,0.2713,52.1145340884
2018-10-01,2019,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,288.78,0.2911,204.716142,0.3219,138.8180158902
2018-11-01,2019,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,259.91,0.2911,184.250199,0.3298,123.4844833698
2018-12-01,2019,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,317.66,0.2911,225.189174,0.2906,159.7492000356
2019-02-01,2019,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,433.18,0.2911,307.081302,0.3361,203.8712763978
2019-03-01,2019,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,173.27,0.2911,122.831103,0.3554,79.1769289938
2019-04-01,2019,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,26,375.42,0.2911,266.135238,0.3136,182.6752273632
2019-06-01,2019,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,158.83,0.2911,112.594587,0.3130,77.3524812690
2019-07-01,2019,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,245.47,0.2911,174.013683,0.2601,128.7527240517
2019-08-01,2019,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,144.39,0.2911,102.358071,0.3026,71.3845187154
2018-09-01,2019,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,187.71,0.0774,173.181246,0.2960,121.9195971840
2018-11-01,2019,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,47,678.64,0.0774,626.113264,0.2675,458.6279658800
2018-12-01,2019,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,47,678.64,0.0774,626.113264,0.3585,401.6516588560
2019-01-01,2019,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,27,389.86,0.0774,359.684836,0.2865,256.6351304860
2019-03-01,2019,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,447.62,0.0774,412.974212,0.3293,276.9818039884
2019-04-01,2019,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,32,462.05,0.0774,426.287330,0.3290,286.0387984300
2019-05-01,2019,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,447.62,0.0774,412.974212,0.2875,294.2441260500
2019-07-01,2019,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,346.54,0.0774,319.717804,0.3421,210.3423432516
2019-08-01,2019,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,115.51,0.0774,106.569526,0.2761,77.1456798714
2018-09-01,2019,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,72,1039.62,0.2669,762.145422,0.3689,480.9899758242
2018-10-01,2019,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,97,1400.60,0.2669,1026.779860,0.3835,633.0097836900
2018-11-01,2019,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,96,1386.16,0.2669,1016.193896,0.4050,604.6353681200
2019-01-01,2019,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,39,563.13,0.2669,412.830603,0.3982,248.4414568854
2019-02-01,2019,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,69,996.30,0.2669,730.387530,0.3837,450.1378347390
2019-03-01,2019,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,52,750.84,0.2669,550.440804,0.4305,313.4760378780
2019-05-01,2019,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,57,823.03,0.2669,603.363293,0.3958,364.5521016306
2019-06-01,2019,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,259.91,0.2669,190.540021,0.4169,111.1038862451
2019-07-01,2019,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,75,1082.94,0.2669,793.903314,0.4028,474.1190591208
2018-10-01,2019,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,418.74,0.0625,392.568750,0.3257,264.7091081250
2018-11-01,2019,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,447.62,0.0625,419.643750,0.4338,237.6022912500
2018-12-01,2019,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,103,1487.24,0.0625,1394.287500,0.3483,908.6571637500
2019-02-01,2019,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,59,851.91,0.0625,798.665625,0.3878,488.9430956250
2019-03-01,2019,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,55,794.16,0.0625,744.525000,0.3898,454.3091550000
2019-04-01,2019,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1111.82,0.0625,1042.331250,0.3590,668.1343312500
2019-06-01,2019,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,288.78,0.0625,270.731250,0.4138,158.7026587500
2019-07-01,2019,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,33,476.49,0.0625,446.709375,0.3871,273.7881759375
2019-08-01,2019,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,65,938.55,0.0625,879.890625,0.3901,536.6452921875
2018-10-01,2019,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,187.71,0.1842,153.133818,0.4109,90.2111321838
2018-11-01,2019,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,245.47,0.1842,200.254426,0.4055,119.0512562570
2018-12-01,2019,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,245.47,0.1842,200.254426,0.3637,127.4218912638
2019-02-01,2019,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,187.71,0.1842,153.133818,0.3068,106.1523626376
2019-03-01,2019,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,187.71,0.1842,153.133818,0.3980,92.1865584360
2019-04-01,2019,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.1842,82.452906,0.3670,52.1926894980
2019-06-01,2019,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.1842,23.560304,0.3373,15.6134134608
2019-07-01,2019,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.1842,70.680912,0.3875,43.2920586000
2019-08-01,2019,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,173.27,0.1842,141.353666,0.3150,96.8272612100
2018-10-01,2019,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.2087,11.426372,0.3283,7.6750940724
2018-11-01,2019,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.2087,22.852744,0.3518,14.8131486608
2018-12-01,2019,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.2087,11.426372,0.3549,7.3711525772
2019-02-01,2019,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.2087,11.426372,0.3330,7.6213901240
2019-03-01,2019,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.2087,11.426372,0.3626,7.2831695128
2019-06-01,2019,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.2087,11.426372,0.2975,8.0270263300
2019-07-01,2019,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.2087,11.426372,0.3586,7.3288750008
2019-08-01,2019,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.2087,11.426372,0.3288,7.6693808864
2018-10-01,2019,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.2179,22.587048,0.2740,16.3981968480
2018-11-01,2019,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.2179,79.046847,0.3500,51.3804505500
2018-12-01,2019,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,158.83,0.2179,124.220943,0.2780,89.6875208460
2019-02-01,2019,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.2179,56.467620,0.2625,41.6448697500
2019-03-01,2019,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.2179,22.587048,0.3432,14.8351731264
2019-04-01,2019,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.2179,45.174096,0.3129,31.0391213616
2019-06-01,2019,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.2179,45.174096,0.2575,33.5417662800
2019-07-01,2019,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.2179,45.174096,0.3076,31.2785440704
2019-08-01,2019,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.2179,67.761144,0.2872,48.3001434432
2018-09-01,2019,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.2005,46.179120,0.2965,32.4870109200
2018-10-01,2019,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.2005,34.634340,0.3736,21.6949505760
2018-12-01,2019,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.2005,57.723900,0.4255,33.1623805500
2019-01-01,2019,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.2005,46.179120,0.3980,27.7998302400
2019-02-01,2019,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.2005,46.179120,0.3559,29.7439711920
2019-04-01,2019,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.2005,34.634340,0.3845,21.3174362700
2019-05-01,2019,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.2005,23.089560,0.4151,13.5050836440
2019-06-01,2019,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.2005,34.634340,0.3280,23.2742764800
2019-08-01,2019,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.2005,34.634340,0.3507,22.4880769620
2018-09-01,2019,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.0785,39.919380,0.4334,22.6183207080
2018-10-01,2019,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.0785,39.919380,0.3531,25.8238469220
2018-11-01,2019,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.0785,26.612920,0.4288,15.2012999040
2019-01-01,2019,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.0785,26.612920,0.3786,16.5372684880
2019-02-01,2019,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.0785,79.838760,0.4027,47.6876913480
2019-03-01,2019,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.0785,39.919380,0.3885,24.4107008700
2019-05-01,2019,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.0785,66.532300,0.3499,43.2526482300
2019-06-01,2019,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.0785,26.612920,0.4114,15.6643647120
2019-07-01,2019,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.0785,13.306460,0.3097,9.1854493380
2018-09-01,2019,70014143,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.2751,20.935112,0.3809,12.9609278392
2018-11-01,2019,70014143,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.2751,31.402668,0.3697,19.7931016404
2018-12-01,2019,70014143,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.2751,52.337780,0.3542,33.7997383240
2019-01-01,2019,70014143,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.2751,31.402668,0.4193,18.2355293076
2019-03-01,2019,70014143,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.2751,10.467556,0.3999,6.2815803556
2019-04-01,2019,70014143,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.2751,31.402668,0.3530,20.3175261960
2019-05-01,2019,70014143,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.2751,20.935112,0.3360,13.9009143680
2019-07-01,2019,70014143,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.2751,20.935112,0.3587,13.4256873256
2019-08-01,2019,70014143,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.2751,20.935112,0.3224,14.1856318912
2018-09-01,2019,70014142,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.0549,27.294488,0.3384,18.0580332608
2018-10-01,2019,70014142,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.0549,13.647244,0.3044,9.4930229264
2018-12-01,2019,70014142,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.0549,27.294488,0.3642,17.3538354704
2019-01-01,2019,70014142,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.0549,13.647244,0.3432,8.9635098592
2019-02-01,2019,70014142,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.0549,13.647244,0.4121,8.0232147476
2019-04-01,2019,70014142,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.0549,40.941732,0.3815,25.3224612420
2019-05-01,2019,70014142,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.0549,27.294488,0.3478,17.8014650736
2019-06-01,2019,70014142,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.0549,13.647244,0.3069,9.4589048164
2019-08-01,2019,70014142,Netherlands,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.0549,27.294488,0.3951,16.5104357912
2018-09-01,2019,70013126,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,288.78,0.2373,220.252506,0.2785,158.9121830790
2018-10-01,2019,70013126,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.2373,55.066940,0.2403,41.8343543180
2018-12-01,2019,70013126,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.2373,44.053552,0.2743,31.9696626864
2019-01-01,2019,70013126,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,202.15,0.2373,154.179805,0.2959,108.5580007005
2019-02-01,2019,70013126,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,144.39,0.2373,110.126253,0.2583,81.6806418501
2019-04-01,2019,70013126,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,288.78,0.2373,220.252506,0.2641,162.0838191654
2019-05-01,2019,70013126,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,144.39,0.2373,110.126253,0.3018,76.8901498446
2019-06-01,2019,70013126,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.2373,77.086089,0.2713,56.1726330543
2019-08-01,2019,70013126,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.2373,33.040164,0.2637,24.3274727532
2018-09-01,2019,70013125,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.0525,54.727600,0.2398,41.6039215200
2018-10-01,2019,70013125,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,360.98,0.0525,342.028550,0.2151,268.4582088950
2018-11-01,2019,70013125,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,37,534.25,0.0525,506.201875,0.2582,375.5005508750
2019-01-01,2019,70013125,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,202.15,0.0525,191.537125,0.2912,135.7615142000
2019-02-01,2019,70013125,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,129.95,0.0525,123.127625,0.2655,90.4372405625
2019-03-01,2019,70013125,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,115.51,0.0525,109.445725,0.2766,79.1730374650
2019-05-01,2019,70013125,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.0525,68.409500,0.2988,47.9687414000
2019-06-01,2019,70013125,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.0525,54.727600,0.2624,40.3670777600
2019-07-01,2019,70013125,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.0525,41.045700,0.2846,29.3640937800
2018-09-01,2019,70012043,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,202.15,0.2273,156.201305,0.3123,107.4196374485
2018-11-01,2019,70012043,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,404.30,0.2273,312.402610,0.3596,200.0626314440
2018-12-01,2019,70012043,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,317.66,0.2273,245.455882,0.4042,146.2426144956
2019-01-01,2019,70012043,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,317.66,0.2273,245.455882,0.3709,154.4162953662
2019-03-01,2019,70012043,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,173.27,0.2273,133.885729,0.3214,90.8548556994
2019-04-01,2019,70012043,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,115.51,0.2273,89.254577,0.3321,59.6131319783
2019-05-01,2019,70012043,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,187.71,0.2273,145.043517,0.2874,103.3580102142
2019-07-01,2019,70012043,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.2273,33.473364,0.3739,20.9576732004
2019-08-01,2019,70012043,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,187.71,0.2273,145.043517,0.3228,98.2234697124
2018-09-01,2019,70012042,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,317.66,0.0584,299.108656,0.3474,195.1983089056
2018-10-01,2019,70012042,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,144.39,0.0584,135.957624,0.4058,80.7860201808
2018-12-01,2019,70012042,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,158.83,0.0584,149.554328,0.3848,92.0058225856
2019-01-01,2019,70012042,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,129.95,0.0584,122.360920,0.3002,85.6281718160
2019-02-01,2019,70012042,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.0584,54.386816,0.3398,35.9061759232
2019-04-01,2019,70012042,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.0584,54.386816,0.3308,36.3956572672
