date,fiscal_year,customer_code,market,product_code,product,variant,sold_quantity,gross_price_total,pre_invoice_discount_pct,net_invoice_sales,post_invoice_discount_pct
2019-09-01,2020,90012037,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,27,438.27,0.3023,305.780979,0.3892
2019-10-01,2020,90012037,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,340.88,0.3023,237.831976,0.3637
2019-11-01,2020,90012037,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,42,681.76,0.3023,475.663952,0.3110
2020-01-01,2020,90012037,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.3023,90.603322,0.3321
2020-02-01,2020,90012037,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.3023,79.279651,0.3765
2020-05-01,2020,90012037,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.3023,67.949003,0.3993
2020-06-01,2020,90012037,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.3023,22.647342,0.4022
2020-07-01,2020,90012037,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,259.72,0.3023,181.206644,0.3225
2019-10-01,2020,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,308.41,0.1965,247.807435,0.3578
2019-11-01,2020,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,551.90,0.1965,443.451650,0.3484
2019-12-01,2020,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,55,892.78,0.1965,717.348730,0.3345
2020-02-01,2020,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,243.48,0.1965,195.636180,0.3052
2020-03-01,2020,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.1965,13.040805,0.3895
2020-04-01,2020,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.1965,26.081610,0.3461
2020-06-01,2020,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,227.25,0.1965,182.595375,0.3718
2020-07-01,2020,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.1965,104.342510,0.3586
2020-08-01,2020,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,308.41,0.1965,247.807435,0.3210
2019-09-01,2020,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,503.20,0.3067,348.868560,0.3484
2019-11-01,2020,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,503.20,0.3067,348.868560,0.3096
2019-12-01,2020,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,357.11,0.3067,247.584363,0.2900
2020-01-01,2020,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,340.88,0.3067,236.332104,0.4113
2020-03-01,2020,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.3067,33.763710,0.3287
2020-04-01,2020,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.3067,33.763710,0.3367
2020-05-01,2020,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.3067,22.504518,0.3236
2020-07-01,2020,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,194.79,0.3067,135.047907,0.2923
2020-08-01,2020,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,503.20,0.3067,348.868560,0.3665
2019-09-01,2020,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.2943,57.274612,0.3138
2019-10-01,2020,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,243.48,0.2943,171.823836,0.3662
2019-12-01,2020,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,51,827.85,0.2943,584.213745,0.3451
2020-01-01,2020,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,470.74,0.2943,332.201218,0.3909
2020-02-01,2020,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,178.56,0.2943,126.009792,0.3371
2020-04-01,2020,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2943,22.907022,0.3201
2020-05-01,2020,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2943,45.821101,0.3584
2020-06-01,2020,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2943,22.907022,0.3470
2020-08-01,2020,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,486.97,0.2943,343.654729,0.3980
2019-09-01,2020,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,357.11,0.3015,249.441335,0.3469
2019-10-01,2020,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,37,600.60,0.3015,419.519100,0.3009
2019-11-01,2020,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,162.32,0.3015,113.380520,0.3343
2020-01-01,2020,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,389.58,0.3015,272.121630,0.3657
2020-02-01,2020,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,211.02,0.3015,147.397470,0.3223
2020-03-01,2020,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.3015,11.336655,0.3317
2020-05-01,2020,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.3015,34.016950,0.3560
2020-06-01,2020,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.3015,68.026915,0.3782
2020-07-01,2020,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,211.02,0.3015,147.397470,0.4035
2019-10-01,2020,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,33,535.67,0.2167,419.590311,0.3162
2019-11-01,2020,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,53,860.31,0.2167,673.880823,0.3200
2019-12-01,2020,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,83,1347.28,0.2167,1055.324424,0.2819
2020-02-01,2020,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,227.25,0.2167,178.004925,0.3519
2020-03-01,2020,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2167,50.859669,0.3527
2020-04-01,2020,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,211.02,0.2167,165.291966,0.2581
2020-06-01,2020,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,308.41,0.2167,241.577553,0.3468
2020-07-01,2020,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,551.90,0.2167,432.303270,0.3132
2020-08-01,2020,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,36,584.36,0.2167,457.729188,0.2903
2019-09-01,2020,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,42,681.76,0.2508,510.774592,0.2957
2019-11-01,2020,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,62,1006.40,0.2508,753.994880,0.2933
2019-12-01,2020,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,27,438.27,0.2508,328.351884,0.3254
2020-01-01,2020,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,551.90,0.2508,413.483480,0.3303
2020-03-01,2020,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2508,48.645556,0.2666
2020-04-01,2020,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2508,36.486040,0.2941
2020-05-01,2020,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.2508,60.805072,0.2492
2020-07-01,2020,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,178.56,0.2508,133.777152,0.2540
2020-08-01,2020,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,486.97,0.2508,364.837924,0.3009
2019-09-01,2020,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,470.74,0.1928,379.981328,0.2807
2019-10-01,2020,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.1928,91.722136,0.2968
2019-12-01,2020,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,48,779.15,0.1928,628.929880,0.3244
2020-01-01,2020,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,454.50,0.1928,366.872400,0.2940
2020-02-01,2020,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,48,779.15,0.1928,628.929880,0.3057
2020-04-01,2020,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.1928,52.411496,0.2730
2020-05-01,2020,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.1928,13.100856,0.2546
2020-06-01,2020,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,211.02,0.1928,170.335344,0.2544
2020-08-01,2020,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,48,779.15,0.1928,628.929880,0.2532
2019-09-01,2020,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,33,535.67,0.2054,425.643382,0.3376
2019-10-01,2020,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,51,827.85,0.2054,657.809610,0.3093
2019-11-01,2020,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,51,827.85,0.2054,657.809610,0.2887
2020-01-01,2020,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.2054,103.186756,0.3151
2020-02-01,2020,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,340.88,0.2054,270.863248,0.2982
2020-03-01,2020,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2054,38.697020,0.3087
2020-05-01,2020,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.2054,77.386094,0.2895
2020-06-01,2020,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.2054,90.290398,0.3004
2020-07-01,2020,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,405.81,0.2054,322.456626,0.2489
2019-10-01,2020,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,46,746.69,0.2404,567.185724,0.3058
2019-11-01,2020,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,275.95,0.2404,209.611620,0.2694
2019-12-01,2020,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,373.34,0.2404,283.589064,0.3408
2020-02-01,2020,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,27,438.27,0.2404,332.909892,0.2913
2020-03-01,2020,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2404,12.328308,0.2670
2020-04-01,2020,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.2404,61.649136,0.3081
2020-06-01,2020,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.2404,98.641656,0.2822
2020-07-01,2020,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,211.02,0.2404,160.290792,0.3324
2020-08-01,2020,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,46,746.69,0.2404,567.185724,0.3065
2019-09-01,2020,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,227.25,0.2644,167.165100,0.2444
2019-11-01,2020,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,38,616.83,0.2644,453.740148,0.2947
2019-12-01,2020,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,53,860.31,0.2644,632.844036,0.2732
2020-01-01,2020,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,37,600.60,0.2644,441.801360,0.2576
2020-03-01,2020,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2644,23.877576,0.2975
2020-04-01,2020,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2644,47.762508,0.2561
2020-05-01,2020,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2644,47.762508,0.2614
2020-07-01,2020,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,275.95,0.2644,202.988820,0.2688
2020-08-01,2020,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,340.88,0.2644,250.751328,0.2753
2019-09-01,2020,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,162.32,0.2906,115.149808,0.2795
2019-10-01,2020,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,405.81,0.2906,287.881614,0.2828
2019-12-01,2020,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,66,1071.33,0.2906,760.001502,0.2769
2020-01-01,2020,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,389.58,0.2906,276.368052,0.2628
2020-02-01,2020,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,162.32,0.2906,115.149808,0.2972
2020-04-01,2020,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.2906,92.122684,0.3456
2020-05-01,2020,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2906,46.061342,0.2901
2020-06-01,2020,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2906,34.547780,0.2881
2020-08-01,2020,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,373.34,0.2906,264.847396,0.3164
2019-09-01,2020,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,46,746.69,0.1927,602.802837,0.3300
2019-10-01,2020,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.1927,104.835978,0.3031
2019-11-01,2020,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,59,957.71,0.1927,773.159283,0.2860
2020-01-01,2020,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,357.11,0.1927,288.294903,0.3492
2020-02-01,2020,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,47,762.92,0.1927,615.905316,0.2854
2020-03-01,2020,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.1927,39.315510,0.2734
2020-05-01,2020,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.1927,78.622947,0.3479
2020-06-01,2020,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.1927,39.315510,0.3409
2020-07-01,2020,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,146.09,0.1927,117.938457,0.3090
2019-09-01,2020,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,146.09,0.1859,118.931869,0.3984
2019-10-01,2020,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,178.56,0.1859,145.365696,0.4032
2019-12-01,2020,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,470.74,0.1859,383.229434,0.3969
2020-01-01,2020,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,194.79,0.1859,158.578539,0.3172
2020-02-01,2020,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,178.56,0.1859,145.365696,0.3747
2020-04-01,2020,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.1859,66.072356,0.3647
2020-05-01,2020,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,292.18,0.1859,237.863738,0.3827
2020-06-01,2020,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,42,681.76,0.1859,555.020816,0.3723
2020-08-01,2020,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,259.72,0.1859,211.438052,0.3506
2019-09-01,2020,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,389.58,0.2558,289.925436,0.3138
2019-10-01,2020,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,194.79,0.2558,144.962718,0.3922
2019-11-01,2020,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,308.41,0.2558,229.518722,0.3529
2020-01-01,2020,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,292.18,0.2558,217.440356,0.3212
2020-02-01,2020,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,405.81,0.2558,302.003802,0.3880
2020-03-01,2020,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2558,12.078366,0.3580
2020-05-01,2020,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2558,48.320906,0.3308
2020-06-01,2020,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,178.56,0.2558,132.884352,0.3787
2020-07-01,2020,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,194.79,0.2558,144.962718,0.3744
2019-10-01,2020,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.1851,52.911457,0.3494
2019-11-01,2020,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,357.11,0.1851,291.008939,0.3701
2019-12-01,2020,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,259.72,0.1851,211.645828,0.4020
2020-02-01,2020,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,275.95,0.1851,224.871655,0.4148
2020-03-01,2020,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.1851,26.451654,0.3694
2020-04-01,2020,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.1851,52.911457,0.4056
2020-06-01,2020,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.1851,105.822914,0.3398
2020-07-01,2020,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.1851,52.911457,0.3337
2020-08-01,2020,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,146.09,0.1851,119.048741,0.3717
2019-10-01,2020,90009132,Newzealand,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,243.48,0.3008,170.241216,0.3635
2019-11-01,2020,90009132,Newzealand,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,243.48,0.3008,170.241216,0.4721
